company_code,company_name,metric,page_number,matched_label,numeric_tokens_on_page,page_text_snippet,review_status
000555.SZ,神州信息,net_profit_attributable,109,归属于母公司股东的净利润,"2025|2025|2024|12,974,086,827|32|9,939,751,364|33|11,530,967,124|24|8,508,510,962|22|53,159,080|47|33,883,697|08|466,556,889|87|463,074,181|72|315,598,960|33|278,729,037|81|552,968,539|34","神州数码信息服务集团股份有限公司2025年年度报告全文 项目 2025年度 2024年度 手续费及佣金收入 二、营业总成本 12,974,086,827.32 9,939,751,364.33 其中：营业成本 11,530,967,124.24 8,508,510,962.22 利息支出 手续费及佣金支出 退保金 赔付支出净额 提取保险责任合同准备金净额 保单红利支出 分保费用 税金及附加 53,159,080.47 33,883,697.08 销售费用 466,556,889.87 463,074,181.72 管理费用 315,598,960.33 278,729,037.81 研发费用 552,968,539.34 614,401,755.75 财务费用 54,836,233.07 41,151,729.75 其中：利息费用 64,621,595.91 35,099,925.49 利息收入 17,423,234.05 10,168,520.34 加：其他收益 61,448,945.38 44,224,030.48 投资收益（损失以“－”号填列） 9,026,919.15 18,118,934.09 其中：对联营企业和合营企业的投资收益 -194,780.00 -165,213.00 以摊余成本计量的金融资产终止确认收益 -249,196.54 -90,006.88 汇兑收益（损失以“-”号填列） 净敞口套期收益（损失以“－”号填列） 公允价值变动收益（损失以“－”号填列） 150,964.12 -59,508,720.72 信用减值损失（损失以“-”号填列） -101,428,844.96 -167,851,704.00 资产减值损失（损失以“-”号填列） -149,464,185.37 -413,835,231.34 资产处置收益（损失以“-”号填列） 三、营业利润（亏损以“－”号填列） 8,458,876.52 -515,772,534.33 加：营业外收入 21,439,364.99 13,621,357.24 减：营业外支出 17,167,346.76 7,917,697.14 四、利润总额（亏损总额以“－”号填列） 12,730,894.75 -510,068,874.23 减：所得税费用 -34,168,159.78 26,396,887.41 五",candidate_requires_manual_selection
000555.SZ,神州信息,revenue,110,营业收入,"2025|2025|2024|3|10,699,919|09|5,117,906|42|4|5|1,987,388|09|7,193,224|24|1|2|3|4|5|6|1,987,388|09|7,193,224|24|7","神州数码信息服务集团股份有限公司2025年年度报告全文 项目 2025年度 2024年度 3.其他权益工具投资公允价值变动 -10,699,919.09 5,117,906.42 4.企业自身信用风险公允价值变动 5.其他 （二）将重分类进损益的其他综合收益 -1,987,388.09 7,193,224.24 1.权益法下可转损益的其他综合收益 2.其他债权投资公允价值变动 3.金融资产重分类计入其他综合收益的金额 4.其他债权投资信用减值准备 5.现金流量套期储备 6.外币财务报表折算差额 -1,987,388.09 7,193,224.24 7.其他 归属于少数股东的其他综合收益的税后净额 七、综合收益总额 34,211,747.35 -524,154,630.98 归属于母公司所有者的综合收益总额 43,741,027.28 -511,748,995.28 归属于少数股东的综合收益总额 -9,529,279.93 -12,405,635.70 八、每股收益 （一）基本每股收益 0.0587 -0.5445 （二）稀释每股收益 0.0587 -0.5445 本期发生同一控制下企业合并的，被合并方在合并前实现的净利润为：0元，上期被合并方实现的净利润为：0元。 法定代表人：徐启昌 主管会计工作负责人：刘伟刚 会计机构负责人：王晨旭 4、母公司利润表 单位：元 项目 2025年度 2024年度 一、营业收入 53,794,698.87 360,975,278.87 减：营业成本 51,765,031.97 332,282,638.35 税金及附加 256,632.93 834,348.78 销售费用 16,583,898.26 25,645,544.67 管理费用 46,551,198.60 25,737,092.93 研发费用 13,444,177.69 22,052,546.64 财务费用 -238,452.90 2,697,864.58 其中：利息费用 52,800.03 1,263,732.17 利息收入 245,182.40 249,365.00 加：其他收益 217,117.28 2,056,412.04 投资收益（损失以“－”号填列） 748,285,164.80 230,789,585.93 其中：对联营企业和合营企业的投资收益 901,071.9",candidate_requires_manual_selection
000555.SZ,神州信息,total_assets,125,资产总额,2025|5|0.50|0.50|0.50|1|0.50|1|0.50|0.50|1|0.50|5|10|5|6|1|2|125,神州数码信息服务集团股份有限公司2025年年度报告全文 5、重要性标准确定方法和选择依据 适用 □不适用 项目 重要性标准 重要的单项计提坏账准备的应收款项 单项应收款项账面余额超过资产总额0.50%的认定为重要 应收款项本期坏账准备收回或转回金额重要的 单项应收款项账面余额超过资产总额0.50%的认定为重要 本期重要的应收款项核销 单项应收款项账面余额超过资产总额0.50%的认定为重要 账龄超过1年且金额重要的预付款项 单项预付款项金额超过资产总额0.50%的认定为重要 账龄超过1年的重要合同负债 单项合同负债金额超过资产总额0.50%的认定为重要 单项应付账款或其他应付款金额超过资产总额0.50%的认 账龄超过1年或逾期的重要应付账款或其他应付款 定为重要 重要的资本化研发项目 单项资本化研发金额超过资产总额0.50%的认定为重要 重要的投资活动 单项投资金额超过资产总额5%的认定为重要 非全资子公司收入金额占集团总收入≥10% 重要的非全资子公司/联合营企业 对合营企业或联营企业的长期股权投资账面价值占集团总 资产≥5% 6、同一控制下和非同一控制下企业合并的会计处理方法 企业合并分为同一控制下的企业合并和非同一控制下的企业合并。 （1）同一控制下的企业合并 参与合并的企业在合并前后均受同一方或相同的多方最终控制，且该控制并非暂时性的，为同一控制下的企业合并。 本集团作为合并方，在同一控制下企业合并中取得的资产和负债，在合并日按被合并方在最终控制方合并报表中的账 面价值计量。取得的净资产账面价值与支付的合并对价账面价值的差额，调整资本公积；资本公积不足冲减的，调整留存 收益。 通过多次交易分步实现同一控制下企业合并的，以不早于本集团和被合并方同处于最终控制方的控制之下的时点为限， 将被合并方的有关资产、负债并入本集团合并财务报表的比较报表中，并将合并而增加的净资产在比较报表中调整所有者 权益项下的相关项目。 （2）非同一控制下的企业合并 参与合并的各方在合并前后不受同一方或相同的多方最终控制的，为非同一控制下的企业合并。 本集团作为购买方，在非同一控制下企业合并中取得的被购买方可辨认资产、负债及或有负债在收购日以公允价值计 量。合并成本大于合并中取得的被购买方可辨认净资产公允价值份额的差额，确认为商誉；合并成本小于合并中取得的被 购买方可辨认净资产公允价值份,candidate_requires_manual_selection
000555.SZ,神州信息,revenue,142,营业收入,2025|25|1|2|28|1|142,神州数码信息服务集团股份有限公司2025年年度报告全文 本集团根据在向客户转让商品前是否拥有对该商品的控制权，来判断本集团从事交易时的身份是主要责任人还是代理 人。本集团在向客户转让商品前能够控制该商品的，则本集团为主要责任人，按照已收或应收对价总额确认收入；否则， 为代理人，按照预期有权收取的佣金或手续费的金额确认收入，该金额应当按照已收或应收对价总额扣除应支付给其他相 关方的价款后的净额，或者按照既定的佣金金额或比例等确定。 根据合同约定、法律规定等，本集团为所销售的商品提供质量保证，属于为向客户保证所销售的商品符合既定标准的 保证类质量保证，本集团按照本附注五、25 预计负债进行会计处理。本集团为向客户提供了超过法定质保期限或范围的质 量保证，属于对所销售的商品符合既定标准之外提供了一项单独服务，本集团将其作为一项单项履约义务。本集团按照提 供商品和服务类质量保证的单独售价的相对比例，将部分交易价格分摊至服务类质量保证，并在客户取得服务控制权时确 认收入。 本集团的营业收入主要包括软件开发及技术服务收入、系统集成业务收入。 （1）软件开发及技术服务收入 如果属于在某一时间段内履行的履约义务，本集团按照履约进度，在一段时间内确认收入。履约进度系按照实际支出 成本占预计总成本的比例确定，否则，本集团在客户取得相关开发成果或服务控制权的时点确认收入。对于软件产品的销 售，以客户验收时点确认收入。 （2）系统集成收入 本集团在客户取得相关商品或服务控制权时点确认收入，即在发货完成后并取得客户的验收证明时作为收入确认时点。 28、政府补助 政府补助在能够满足其所附的条件并且能够收到时，予以确认。政府补助为货币性资产的，按照实际收到的金额计量， 对于按照固定的定额标准拨付的补助，或对年末有确凿证据表明能够符合财政扶持政策规定的相关条件且预计能够收到财 政扶持资金时，按照应收的金额计量；政府补助为非货币性资产的，按照公允价值计量，公允价值不能可靠取得的，按照 名义金额(1元)计量。 本集团的政府补助包括与资产相关的政府补助及与收益相关的政府补助。其中，与资产相关的政府补助，是指本集团 取得的、用于购建或以其他方式形成长期资产的政府补助；与收益相关的政府补助，是指除与资产相关的政府补助之外的 政府补助。如果政府文件中未明确规定补助对象，本集团按照上述区分原则进行判断，难以区分,candidate_requires_manual_selection
000555.SZ,神州信息,revenue,177,营业收入,"2025|1|2010|308,980,000|00|193,671,128|85|2018|2|2014|2014|12|2|100.00|710,000,000|00|63,987,008|28|646,012,991|72|2024|12|31|505,661,763|36","神州数码信息服务集团股份有限公司2025年年度报告全文 □适用 不适用 可收回金额按预计未来现金流量的现值确定 适用 □不适用 商誉所在资产组或资产组组合的相关信息和可收回金额的具体确定方法: 注 1：该商誉为神州数码融信软件有限公司于 2010 年非同一控制收购神州金信(北京)科技有限公司（曾用名：神州数 码金信科技股份有限公司）股权产生，合并对价308,980,000.00元，形成商誉193,671,128.85元。本公司于2018年对上 述收购形成的商誉全额计提了减值准备。 注2：该商誉为本公司于2014年（购买日2014年12月2日）非同一控制下收购中农信达100.00%股权产生，合并对 价710,000,000.00 元，合并日中农信达可辨认净资产公允价值为 63,987,008.28 元，差额646,012,991.72 元计入商誉。 截止2024年12月31日累计计提商誉减值505,661,763.36元。 本年末本公司管理层对因收购中农信达产生的商誉进行减值测试，考虑中农信达主营业务明确并且单一，同时其主营 业务或产品直接与市场衔接，由市场定价，符合资产组的相关要件，同时企业内不再存在其他与中农信达相同条件的经营 业务，因此将中农信达认定为一个资产组，资产组与以前年度一致，未发生变化。 本公司年末聘请北京中同华资产评估有限公司于 2026 年3 月出具了中同华评报字（2026）第010132 号《神州数码信 息服务集团股份有限公司拟商誉减值测试涉及的并购北京中农信达信息技术有限公司形成的含商誉资产组可收回金额项目 资产评估报告》，评估报告采用预计未来现金流量现值的方法计算资产组的可收回金额，依据管理层批准的未来 5 年及稳 定期（预计未来 5 年之后的现金流量保持稳定）财务预算及 11.33%税前折现率预计未来现金流量现值。对中农信达预计预 测期未来现金流量现值的计算采用了 40.24%-39.46%的预算毛利率及 27.37%-5.00%的营业收入增长率作为关键假设，确定 依据是预测期之前的历史情况及对市场发展的预测。预计稳定期以 39.46%的毛利率及 1.00%的收入增长率作为关键假设， 确定依据是公司历史情况、宏观经济环境、所处行业和对市场发展的预期估计。根据上述评估报告，本公司本年计提商誉 减值准备94,292,013.34元。 注3：",candidate_requires_manual_selection
000555.SZ,神州信息,revenue,178,营业收入,"2025|5|5|9.96|37.37|15.05|5|37.37|1.00|9,902,089|96|4|2016|2016|12|2|98.60|1,183,184,287|50|315,224,570|54|310,807,299|12|872,376,988|38","神州数码信息服务集团股份有限公司2025年年度报告全文 估报告》，评估报告采用预计未来现金流量现值的方法计算资产组的可收回金额，依据管理层批准的未来 5 年及稳定期 （预计未来 5 年之后的现金流量保持稳定）财务预算及 9.96%税前折现率预计未来现金流量现值。对北京旗硕基业科技股 份有限公司预计预测期未来现金流量现值的计算采用了 37.37%的预算毛利率及 15.05%-5%的营业收入增长率作为关键假设， 确定依据是预测期之前的历史情况及对市场发展的预测。预计稳定期以 37.37%的毛利率及 1.00%的收入增长率作为关键假 设，确定依据是公司历史情况、宏观经济环境、所处行业和对市场发展的预期估计。根据上述评估报告，本公司本年计提 商誉减值准备9,902,089.96元。 注 4：该商誉为本公司 2016 年（购买日 2016 年 12 月 2 日）非同一控制下收购华苏科技 98.60%股权产生，合并对价 1,183,184,287.50元，合并日华苏科技的可辨认净资产公允价值为315,224,570.54元，合并对价与应享受的华苏科技的可 辨认净资产公允价值310,807,299.12元的差额872,376,988.38元计入商誉。 本年末本公司管理层对因收购华苏科技产生的商誉进行减值测试，考虑华苏科技主营业务明确并且单一，同时其主营 业务或产品直接与市场衔接，由市场定价，符合资产组的相关要件，同时企业内不再存在其他与华苏科技相同条件的经营 业务，因此将华苏科技认定为一个资产组。 本公司年末聘请中瑞世联资产评估集团有限公司于 2026 年3 月出具了中瑞评报字[2026]第600402 号《神州数码信息 服务集团股份有限公司以财务报告为目的拟进行商誉减值测试涉及的南京华苏科技有限公司含商誉资产组可收回金额项目 资产评估报告》，评估报告采用预计未来现金流量现值的方法计算资产组的可收回金额，依据管理层批准的未来 5 年及稳 定期（预计未来 5 年之后的现金流量保持稳定）财务预算及 10.45%税前折现率预计未来现金流量现值。对华苏科技预计预 测期未来现金流量现值的计算采用了 12.36%-14.81%预算毛利率及 12.96%-4.79%的营业收入增长率作为关键假设，确定依 据是预测期之前的历史情况及对市场发展的预测。预计稳定期以 14.81%的毛利率及 1.80%",candidate_requires_manual_selection
000555.SZ,神州信息,revenue,179,营业收入,"2025|2026|3|2026|010133|5|5|10.68|23.43|22.62|10.00|5.00|22.62|1.00|9,807,234|14|19|4,361,912|36|1,422,599|57|2,258,396|79|3,526,115|14","神州数码信息服务集团股份有限公司2025年年度报告全文 本年末本公司管理层对因收购北京云核网络技术有限公司产生的商誉进行减值测试，考虑北京云核网络技术有限公司 主营业务明确并且单一，同时其主营业务或产品直接与市场衔接，由市场定价，符合资产组的相关要件，同时企业内不再 存在其他与北京云核网络技术有限公司相同条件的经营业务，因此将北京云核网络技术有限公司认定为一个资产组，资产 组与以前年度一致，未发生变化。 本公司年末聘请北京中同华资产评估有限公司于 2026 年3 月出具了中同华评报字（2026）第010133 号《神州数码信 息服务集团股份有限公司拟商誉减值测试涉及的北京云核网络技术有限公司含商誉资产组可收回金额项目资产评估报告》， 评估报告采用预计未来现金流量现值的方法计算资产组的可收回金额，依据管理层批准的未来 5 年及稳定期（预计未来 5 年之后的现金流量保持稳定）财务预算及 10.68%税前折现率预计未来现金流量现值。对北京云核网络技术有限公司预计预 测期未来现金流量现值的计算采用了 23.43%-22.62%的预算毛利率及 10.00%-5.00%的营业收入增长率作为关键假设，确定 依据是预测期之前的历史情况及对市场发展的预测。预计稳定期以 22.62%的毛利率及 1.00%的收入增长率作为关键假设， 确定依据是公司历史情况、宏观经济环境、所处行业和对市场发展的预期估计。根据上述评估报告，本公司本年计提商誉 减值准备9,807,234.14元。 19、长期待摊费用 单位：元 项目 期初余额 本期增加金额 本期摊销金额 其他减少金额 期末余额 装修费 4,361,912.36 1,422,599.57 2,258,396.79 3,526,115.14 办公家具及装配 552,895.02 53,380.53 328,164.41 122,420.12 155,691.02 合计 4,914,807.38 1,475,980.10 2,586,561.20 122,420.12 3,681,806.16 20、递延所得税资产/递延所得税负债 （1） 未经抵销的递延所得税资产 单位：元 期末余额 期初余额 项目 可抵扣暂时性差异 递延所得税资产 可抵扣暂时性差异 递延所得税资产 资产减值准备 875,868,073.61 169,761,257.05 934,",candidate_requires_manual_selection
000555.SZ,神州信息,revenue,188,营业收入,"2025|41|2,360,840,229|49|2,915,710,779|23|2,360,840,229|49|2,915,710,779|23|56,428,334|46|524,060,125|94|534,723|11|8,044,588|12|30,810,423|80|2,409,758,698|94|2,360,840,229|49|42","神州数码信息服务集团股份有限公司2025年年度报告全文 41、未分配利润 单位：元 项目 本期 上期 调整前上期末未分配利润 2,360,840,229.49 2,915,710,779.23 调整后期初未分配利润 2,360,840,229.49 2,915,710,779.23 加：本期归属于母公司所有者的净利润 56,428,334.46 -524,060,125.94 其他权益工具投资剩余财产分配 534,723.11 减：提取法定盈余公积 8,044,588.12 应付普通股股利 30,810,423.80 期末未分配利润 2,409,758,698.94 2,360,840,229.49 42、营业收入和营业成本 （1）营业收入、营业成本 单位：元 本期发生额 上期发生额 项目 收入 成本 收入 成本 主营业务 13,158,785,481.86 11,530,238,519.44 9,997,696,120.82 8,508,139,511.54 其他业务 4,026,423.66 728,604.80 5,135,400.67 371,450.68 合计 13,162,811,905.52 11,530,967,124.24 10,002,831,521.49 8,508,510,962.22 注：其他业务收入主要系办公楼的房租收入。 公司报告期内经审计利润总额、净利润、扣除非经常性损益后的净利润三者孰低为负值 □是 否 （2）营业收入、营业成本的分解信息 单位：元 分部1 合计 合同分类 营业收入 营业成本 营业收入 营业成本 业务类型 其中： 软件开发及技术服务 7,301,970,191.66 6,138,462,071.00 7,301,970,191.66 6,138,462,071.00 系统集成 5,856,815,290.20 5,391,776,448.44 5,856,815,290.20 5,391,776,448.44 其他业务 4,026,423.66 728,604.80 4,026,423.66 728,604.80 按经营地区分类 其中： 国内地区 13,137,489,273.32 11,508,849,535.79 13,137,489,273.32 11,508,849,535.79 国外地区 25,322,6",candidate_requires_manual_selection
000555.SZ,神州信息,total_assets,202,资产合计,"2025|3|1,619,919,424|38|97,443,333|10|1,717,362,757|48|1,635,163,662|08|1,037,903|77|1,636,201,565|85|1,763,957,698|55|52,911,599|52|1,816,869,298|07|804,307,739|10|2,258,670|48|806,566,409","神州数码信息服务集团股份有限公司2025年年度报告全文 （3） 重要非全资子公司的主要财务信息 单位：元 期末余额 公司名称 流动资产 非流动资产 资产合计 流动负债 非流动负债 负债合计 北京神州数码信息技术 1,619,919,424.38 97,443,333.10 1,717,362,757.48 1,635,163,662.08 1,037,903.77 1,636,201,565.85 服务有限公司 华苏科技 1,763,957,698.55 52,911,599.52 1,816,869,298.07 804,307,739.10 2,258,670.48 806,566,409.58 （续上表） 单位：元 期初余额 公司名称 流动资产 非流动资产 资产合计 流动负债 非流动负债 负债合计 北京神州数码信息技术 1,358,608,582.06 56,616,763.55 1,415,225,345.61 1,332,802,374.60 1,791,080.67 1,334,593,455.27 服务有限公司 华苏科技 1,525,785,776.50 58,099,555.10 1,583,885,331.60 634,477,900.02 4,546,289.40 639,024,189.42 单位：元 本期发生额 上期发生额 子公司名称 经营活动现金流 营业收入 净利润 综合收益总额 营业收入 净利润 综合收益总额 经营活动现金流量 量 北京神州数码 信息技术服务 1,784,715,572.27 529,301.29 529,301.29 -121,239,360.93 1,522,587,811.73 8,806,958.57 8,806,958.57 62,359,355.15 有限公司 华苏科技 2,061,480,952.33 58,941,746.31 58,941,746.31 -131,799,471.97 1,929,498,658.93 81,075,721.27 81,075,721.27 -133,965,843.36 202",candidate_requires_manual_selection
000555.SZ,神州信息,revenue,202,营业收入,"2025|3|1,619,919,424|38|97,443,333|10|1,717,362,757|48|1,635,163,662|08|1,037,903|77|1,636,201,565|85|1,763,957,698|55|52,911,599|52|1,816,869,298|07|804,307,739|10|2,258,670|48|806,566,409","神州数码信息服务集团股份有限公司2025年年度报告全文 （3） 重要非全资子公司的主要财务信息 单位：元 期末余额 公司名称 流动资产 非流动资产 资产合计 流动负债 非流动负债 负债合计 北京神州数码信息技术 1,619,919,424.38 97,443,333.10 1,717,362,757.48 1,635,163,662.08 1,037,903.77 1,636,201,565.85 服务有限公司 华苏科技 1,763,957,698.55 52,911,599.52 1,816,869,298.07 804,307,739.10 2,258,670.48 806,566,409.58 （续上表） 单位：元 期初余额 公司名称 流动资产 非流动资产 资产合计 流动负债 非流动负债 负债合计 北京神州数码信息技术 1,358,608,582.06 56,616,763.55 1,415,225,345.61 1,332,802,374.60 1,791,080.67 1,334,593,455.27 服务有限公司 华苏科技 1,525,785,776.50 58,099,555.10 1,583,885,331.60 634,477,900.02 4,546,289.40 639,024,189.42 单位：元 本期发生额 上期发生额 子公司名称 经营活动现金流 营业收入 净利润 综合收益总额 营业收入 净利润 综合收益总额 经营活动现金流量 量 北京神州数码 信息技术服务 1,784,715,572.27 529,301.29 529,301.29 -121,239,360.93 1,522,587,811.73 8,806,958.57 8,806,958.57 62,359,355.15 有限公司 华苏科技 2,061,480,952.33 58,941,746.31 58,941,746.31 -131,799,471.97 1,929,498,658.93 81,075,721.27 81,075,721.27 -133,965,843.36 202",candidate_requires_manual_selection
000555.SZ,神州信息,total_assets,208,资产总额,"2025|130,776,392|62|130,776,392|62|102,382,052|57|130,776,392|62|233,158,445|19|2|3|1|20,000|39.78|40.39|2|1|1|3|2025|12|4|208","神州数码信息服务集团股份有限公司2025年年度报告全文 （二）其他权益工具 130,776,392.62 130,776,392.62 投资 持续以公允价值计量 102,382,052.57 130,776,392.62 233,158,445.19 的资产总额 2、持续和非持续第二层次公允价值计量项目，采用的估值技术和重要参数的定性及定量信息 资产负债表日，对于理财产品的公允价值，本集团从金融机构或第三方机构取得金融工具的公允价值确定。 3、持续和非持续第三层次公允价值计量项目，采用的估值技术和重要参数的定性及定量信息 对于非上市股权投资，因其对公允价值计量整体而言具有重要意义的最低层次输入值是不可观察的，故本集团采用最 近交易价格基础上结合实际情况进行调整确定，若无最近交易价格本集团采用估值技术确定其公允价值，估值技术包括现 金流量折现法和市场比较法等。 本集团第三层次公允价值计量项目包括对非上市企业的股权投资、新三板挂牌但无活跃交易的股权投资。 十四、关联方及关联交易 1、本企业的母公司情况 母公司对本企业 母公司对本企业 母公司名称 注册地 业务性质 注册资本 的持股比例 的表决权比例 神州数码软件有 北京 投资控股 20,000万美元 39.78% 40.39% 限公司 本企业最终控制方是Digital China Holdings Limited。 2、本企业的子公司情况 本企业子公司的情况详见附注十、1.（1）企业集团的构成。 3、本企业合营和联营企业情况 本企业无重要的合营或联营企业。 本期与本公司发生关联方交易，或前期与本公司发生关联方交易形成余额的其他合营或联营企业情况如下： 合营或联营企业名称 与本企业关系 北京神州邦邦技术服务有限公司 联营企业 江西倬云数字科技有限公司（注） 联营企业 注：江西倬云数字科技有限公司2025年12月起不再为公司关联方。 4、其他关联方情况 其他关联方名称 其他关联方与本企业关系 北京神州数码一诺技术服务有限公司 受同一控股股东及最终控制方控制的其他企业 广州智慧神州科技有限公司 受同一控股股东及最终控制方控制的其他企业 神旗数码有限公司 受同一控股股东及最终控制方控制的其他企业 208",candidate_requires_manual_selection
000555.SZ,神州信息,revenue,228,营业收入,"2025|4|1|53,794,698|87|51,765,031|97|360,975,278|87|332,282,638|35|2|1|2,680,231|79|1,960,891|43|2,680,231|79|1,960,891|43|51,114,467|08|49,804,140|54","神州数码信息服务集团股份有限公司2025年年度报告全文 4、营业收入和营业成本 （1）营业收入、营业成本 单位：元 本期发生额 上期发生额 项目 收入 成本 收入 成本 主营业务 53,794,698.87 51,765,031.97 360,975,278.87 332,282,638.35 （2）营业收入、营业成本的分解信息 单位：元 分部1 合计 合同分类 营业收入 营业成本 营业收入 营业成本 业务类型 其中： 系统集成 2,680,231.79 1,960,891.43 2,680,231.79 1,960,891.43 软件开发及技术服务 51,114,467.08 49,804,140.54 51,114,467.08 49,804,140.54 按经营地区分类 其中： 国内地区 53,794,698.87 51,765,031.97 53,794,698.87 51,765,031.97 按商品转让的时间分 类 其中： 某一时点转让 53,746,387.55 51,739,426.97 53,746,387.55 51,739,426.97 某一时段内转让 48,311.32 25,605.00 48,311.32 25,605.00 合计 53,794,698.87 51,765,031.97 53,794,698.87 51,765,031.97 （3）营业成本构成明细 单位：元 本期发生额 上期发生额 成本构成 金额 占营业成本比重 金额 占营业成本比重 设备类采购款 2,082,009.21 4.02% 252,131,847.11 75.88% 人工及技术协作 49,683,022.76 95.98% 80,150,791.24 24.12% 合计 51,765,031.97 100.00% 332,282,638.35 100.00% （4）与分摊至剩余履约义务的交易价格相关的信息 本报告期末已签订合同、但尚未履行或尚未履行完毕的履约义务所对应的收入金额为 48,955,587.07 元，预计将于 2026年度确认收入。 228",candidate_requires_manual_selection
300348.SZ,长亮科技,revenue,4,营业收入,2025|2025|2.0|2025|10|20|2024|2025|4,深圳市长亮科技股份有限公司2025年年度报告全文 董事长致辞 ——在变革中把握机遇，在创新中实现价值 尊敬的各位投资者： 2025年，金融科技行业正经历一场前所未有的深刻变革：信创迈入深水区，国产化替 代全面提速；监管科技与合规自动化需求激增，开辟全新市场空间；数字人民币 2.0 揭开 面纱，相关业务需求接踵而至；而 AI技术正以前所未有的深度重塑金融服务业态——以 AI Agent为代表的新技术，正在重构从产品设计到客户服务的全链条逻辑。AI已不再是 “未来预言”，而是奔涌而至的现实浪潮。 回望2025，在这场充满不确定性的变革洪流中，长亮科技依然勇立潮头、生生不息、 步履坚定，取得了令人欣慰的成果。 其一，财务基本面持续向好。尽管大型项目收入确认周期拉长、市场竞争加剧、海外 市场阻力重重，我们仍实现了营业收入同比增长超 10%，经营性现金流净额增长逾 20%。 其二，国内核心业务地位进一步巩固。公司在银行核心业务系统领域再创佳绩——当 年客户中标数量最多、合同总金额最高，稳居行业领先地位，充分彰显我们在金融核心系 统解决方案上的专业实力与市场认可。 其三，AI Native 战略取得实质性突破。我们见证了 AI 智能体在需求分析、代码开发、 产品测试、本体到客户运营的全流程深度渗透。“DataMind+AI”以多智能体协同赋能营 销旅程，在研发交付领域推出的 TRP（需求智能分析）、TCR（代码智能解读）、TestHand （智能测试）等专家智能体，正系统性重构金融软件的生产范式。AI的叙事逻辑，已从 “工具辅助”跃迁至“人机共生”，数字金融与 AI 的深度融合正释放前所未有的生产力。 其四，海外市场实现里程碑式突破。继2024年斩获泰国本土银行史上最大金额核心 系统订单后，2025年我们再度赢得新加坡知名大型银行的核心业务系统合同。这不仅验证 了公司产品与人才的全球竞争力，更为海外业务的规模化拓展奠定了坚实基础。 4,candidate_requires_manual_selection
300348.SZ,长亮科技,total_assets,11,资产总额,"2025|669|2024|8|4|2027|12|31|2025|2024|2023|1,957,934,999|09|1,736,421,794|40|12.76|1,917,862,625|17|20,596,720|59|18,585,986|78|10.82|32,146,344|61","深圳市长亮科技股份有限公司2025年年度报告全文 公司聘请的报告期内履行持续督导职责的保荐机构 适用 □不适用 保荐机构名称 保荐机构办公地址 保荐代表人姓名 持续督导期间 上海市新闸路669号博华广 2024年8月4日至2027年 国泰海通证券股份有限公司 余冬、薛阳 场 12月31日 公司聘请的报告期内履行持续督导职责的财务顾问 □适用 不适用 五、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2025年 2024年 本年比上年增减 2023年 营业收入（元） 1,957,934,999.09 1,736,421,794.40 12.76% 1,917,862,625.17 归属于上市公司股东 20,596,720.59 18,585,986.78 10.82% 32,146,344.61 的净利润（元） 归属于上市公司股东 的扣除非经常性损益 15,120,729.32 14,175,479.80 6.67% 25,736,587.95 的净利润（元） 经营活动产生的现金 147,982,356.92 120,235,160.91 23.08% 105,700,561.47 流量净额（元） 基本每股收益（元/ 0.0254 0.0243 4.53% 0.0446 股） 稀释每股收益（元/ 0.0254 0.0244 4.10% 0.0444 股） 加权平均净资产收益 0.97% 1.00% -0.03% 2.10% 率 2025年末 2024年末 本年末比上年末增减 2023年末 资产总额（元） 2,951,093,993.73 2,884,860,960.82 2.30% 2,506,063,390.91 归属于上市公司股东 2,148,273,969.95 2,117,035,571.46 1.48% 1,581,599,839.12 的净资产（元） 公司最近三个会计年度扣除非经常性损益前后净利润孰低者均为负值，且最近一年审计报告显示公司持续经营能力存在 不确定性 □是 否 公司报告期内经审计利润总额、净利润、扣除非经常性损益后的净利润三者孰低为负值 □是 否 公司报告期末至年度报告披露日股本是否因发行新股、增发、配股、股权激励行权、回购等原因发生变化且影响所有者 权益金额 是 □否 支付的优先股股利 0.00 支",candidate_requires_manual_selection
